run_id,split,task_mode_true,model_id,completed,steps_completed,baseline_loss,terminal_loss,best_so_far_loss,terminal_relative_improvement,best_so_far_relative_improvement,elapsed_wall_seconds
oracle_family_iterative_fixed_topk_holdout_topk_stress_seed9401_gpt_5_3_codex_spark_batch_strict,holdout,topk_stress,gpt-5.3-codex-spark,False,3,1.0130218741739483,0.9966219804377845,0.9926764682442522,0.016189081553186414,0.020083876220625994,79.2200559169869
oracle_family_iterative_fixed_topk_pilot_topk_stress_seed9301_gpt_5_3_codex_spark_batch_strict,pilot,topk_stress,gpt-5.3-codex-spark,False,3,1.0075092052050305,0.992653025069917,0.992653025069917,0.014745453498948633,0.014745453498948633,74.81459158292273
