mode,worker,run_count,success_count,success_rate,mean_tau,mean_c_gamma,mean_failure_penalty,mean_deployment_loss,log_effort_objective,mean_final_relative_improvement,mean_elapsed_wall_minutes,mean_total_tokens_millions
mlp_flat,gpt_5_3_codex,30,27,0.9,7.666666666666667,0.25481137267064163,0.1,0.3548113726706417,-1.4415662689432889,0.19127571351151973,19.38337643345197,9.253120666666668
mlp_flat,gpt_5_4,30,30,1.0,2.466666666666667,0.1175614451194251,0.0,0.11756144511942508,-2.5087167498256076,0.2638662416804631,26.90872964806027,10.012339499999998
mlp_flat,gpt_5_4_mini,30,28,0.9333333333333333,4.928571428571429,0.20651909715467032,0.06666666666666667,0.2731857638213369,-1.3887836469362396,0.21900871491556112,40.67184330410428,19.38200753333333
cnn_compact,gpt_5_3_codex,30,29,0.9666666666666667,6.241379310344827,0.18584341574002197,0.03333333333333333,0.2191767490733553,-1.8044622415976008,0.22285861367523324,17.666433314349913,9.29822676666667
cnn_compact,gpt_5_4,30,30,1.0,3.066666666666667,0.18079404249478265,0.0,0.18079404249478265,-2.0621548693432943,0.36061990026414165,38.487155984640125,10.512061499999998
cnn_compact,gpt_5_4_mini,30,29,0.9666666666666667,2.5172413793103448,0.1338376808875137,0.03333333333333333,0.16717101422084704,-2.1725492119585788,0.3403312825797407,37.44093836757872,16.5411778
resnet_micro,gpt_5_3_codex,30,30,1.0,2.6,0.0923220870020213,0.0,0.09232208700202131,-2.49767795228488,0.1893515253384833,22.29006065222952,9.5741111
resnet_micro,gpt_5_4,30,30,1.0,1.7333333333333334,0.18994837129182285,0.0,0.18994837129182285,-2.0376818659040516,0.29618116523861476,65.51327594863044,11.064088533333337
resnet_micro,gpt_5_4_mini,30,30,1.0,1.3333333333333333,0.1510076739410559,0.0,0.1510076739410559,-2.0483104054119994,0.32626370151940465,73.49299039430089,19.37704653333334
