run_id,profile_id,model_id,visibility_regime,best_loss,success,mean_routing_regret,mean_jsd,mean_cost_wall,mean_cost_tokens,invalid_rate,mean_gain_layout,mean_gain_indexing,mean_gain_topk,mean_gain_caching,mean_gain_summaries,mean_gain_micro
phase5_online_local_stub_development,development,local-stub-v1,top1_only,0.54246422969706,True,0.3862260166118494,0.22343217139970925,0.11205408402020112,,0.0,0.15841785169640324,0.5256860418920256,-0.8199307807099504,-0.6454868689192078,-2.010923532556009,0.1785760728598262
phase5_online_local_stub_memory_development,memory_development,local-stub-v1,top1_only,0.5939636365870301,True,0.4543665174237465,0.26772187968366384,0.11055724899051711,,0.0,0.11731683564064162,0.5660672736323717,-0.9580324424800183,-0.8071365334063173,-3.5125581844270806,0.17020656466916326
phase5_online_local_stub_paper_development,paper_development,local-stub-v1,top1_only,0.5462985155596823,True,0.39618420095072393,0.4026824091451407,0.11223233302007429,,0.0,0.15405207085210484,0.5286301953272092,-0.7997018834356315,-0.6533627767841783,-2.9668508149251074,0.18517273059656272
phase5_online_routing_student_development,development,routing-student-v1,top1_only,0.9168745980119745,True,0.9089938286603974,0.3452988405119634,0.11178241603192873,,0.0,0.2779074647677306,0.6518942737927819,-0.7074308637828323,-0.5351418649377871,-1.9175558291466006,0.3019437972132323
phase5_online_routing_student_memory_development,memory_development,routing-student-v1,top1_only,0.9892655703329719,True,1.0477943781934225,0.4398746877986708,0.10984683298738673,,0.0,0.2502634569085776,0.6955113367043985,-0.8114244218018856,-0.6803059087680529,-3.3815477853728453,0.30076296286559784
phase5_online_routing_student_paper_development,paper_development,routing-student-v1,top1_only,0.8806497784795472,True,0.8991056338744404,0.410297462384011,0.11007712691207416,,0.0,0.2689268951717907,0.6376321410419783,-0.6840505256344308,-0.5412281816816001,-2.832261243056992,0.2762622221024666
