run_id,profile_id,model_id,visibility_regime,best_loss,success,mean_routing_regret,mean_jsd,mean_cost_wall,mean_cost_tokens,invalid_rate,mean_gain_layout,mean_gain_indexing,mean_gain_topk,mean_gain_caching,mean_gain_summaries,mean_gain_micro
hard_qwen_direct_edit_smoke_1step,hard_optimization,Qwen/Qwen2.5-Coder-1.5B-Instruct,top1_only,0.9916081432102377,True,0.0001538342129170367,0.335401115804113,155.0390913329902,54796,0.0,0.01305221900404252,0.013206053216959557,-0.0068462278446643765,-0.009071607372347135,-0.008668415718432465,-0.007603826483155274
