run_id,profile_id,model_id,visibility_regime,best_loss,success,mean_routing_regret,mean_jsd,mean_cost_wall,mean_cost_tokens,invalid_rate,mean_gain_layout,mean_gain_indexing,mean_gain_topk,mean_gain_caching,mean_gain_summaries,mean_gain_micro
autoresearch_cifar10_smoke_fix1,autoresearch_cifar10,autoresearch-local-stub-v1,top1_only,2.25613,False,0.0,0.36613112836604933,242.4232772079995,,0.0,0.0088919999999999,3.6999999999842714e-05,0.020365999999999662,-0.0033530000000001614,0.0,-0.007454000000000072
