run_id,profile_id,model_id,visibility_regime,best_loss,success,mean_routing_regret,mean_jsd,mean_cost_wall,mean_cost_tokens,invalid_rate,mean_gain_layout,mean_gain_indexing,mean_gain_topk,mean_gain_caching,mean_gain_summaries,mean_gain_micro
haiku_patch_dev_claude_haiku_development,development,haiku,top1_only,0.48901087929497367,True,3.3096265370115883,0.5602040540355212,0.11209325099480338,372598,0.05555555555555555,-0.031740126453392525,-0.5087073737586856,-0.34905122045754733,-0.010586957150184317,-4.208089501485407,-0.30105263743277183
haiku_patch_dev_claude_haiku_memory_development,memory_development,haiku,top1_only,0.5916199029998834,True,0.2015531794414436,0.48121285813840275,0.10227245796704665,363292,0.0,-0.1946823663150703,0.08773964856578738,-0.24256436874175938,-0.05297645869125286,-3.3450333232422786,-0.06987095303713986
haiku_patch_dev_claude_haiku_paper_development,paper_development,haiku,top1_only,inf,False,1.1468632976144522,0.2678173292779083,0.35556499802623875,415667,0.5555555555555556,0.14686329761445227,-0.6666666666666666,-0.8488823946542255,-0.6731528723072459,-1.3604202041018807,-0.5879239079678822
