run_id,profile_id,model_id,visibility_regime,best_loss,success,mean_routing_regret,mean_jsd,mean_cost_wall,mean_cost_tokens,invalid_rate,mean_gain_layout,mean_gain_indexing,mean_gain_topk,mean_gain_caching,mean_gain_summaries,mean_gain_micro
hard_qwen_batch_smoke_1step,hard_optimization,Qwen/Qwen2.5-Coder-1.5B-Instruct,top1_only,1.0005345479179988,False,0.0006105070437456561,0.34218212247276414,153.0401259160135,13387,0.0,0.0007037152066218244,-0.0020178623575972665,0.0013142222503674805,-0.0005279284533703521,-0.006060981722858294,-0.0072675027944022474
