run_id,profile_id,model_id,visibility_regime,best_loss,success,mean_routing_regret,mean_jsd,mean_cost_wall,mean_cost_tokens,invalid_rate,mean_gain_layout,mean_gain_indexing,mean_gain_topk,mean_gain_caching,mean_gain_summaries,mean_gain_micro
hard_haiku_batch_10step_r0,hard_optimization,haiku,top1_only,0.1859642773846367,True,0.4084555736888406,0.49343927231762424,133.72897110597114,120808.0,0.16666666666666666,-0.03296760963594336,-0.4299343324909527,-0.29909646182169614,-0.2242093797157137,-0.4056311229658628,-0.31864589657954345
hard_haiku_batch_10step_r1,hard_optimization,haiku,top1_only,0.2702468139537497,True,0.48760075467480163,0.2631606074884089,55.7833767280099,118299.0,0.45,-0.3143831550371297,-0.6235467581530942,-0.619811328099116,-0.5192459154545842,-1.0488828309169418,-0.17987113829287787
hard_haiku_batch_10step_r2,hard_optimization,haiku,top1_only,0.1652382113439318,True,0.3528256481776153,0.3544706291214019,29.106119166011922,91904.0,0.36666666666666664,-0.3616274717566838,-0.3720028105321354,-0.4167223475033938,-0.2868363192630119,-0.6587679015447636,-0.38223117051977107
hard_qwen_direct_10step_r0,hard_optimization,Qwen/Qwen2.5-Coder-1.5B-Instruct,top1_only,0.970764917202432,True,0.013950946457504632,0.15590215878947256,153.82394264549657,107224.0,0.0,-0.002094399979352524,0.003167448128963013,0.005373139340712252,0.0035334326803009852,-0.002578923735945993,0.000194190073437861
hard_qwen_direct_10step_r1,hard_optimization,Qwen/Qwen2.5-Coder-1.5B-Instruct,top1_only,0.9708210744348743,True,0.026049398724898608,0.23313072071034205,154.5455631664954,109290.5,0.0,0.002834016228961511,0.004429491421632003,0.010193100655166376,0.0005485869121828358,0.001002428281999679,0.0015791950136085475
hard_qwen_direct_10step_r2,hard_optimization,Qwen/Qwen2.5-Coder-1.5B-Instruct,top1_only,0.993916510981561,True,0.009963068798497588,0.21328003623175054,161.80501410352008,104968.0,0.0,-0.03080090878221444,-0.031470281631513455,-0.034056240946808466,-0.03459371849088518,-0.07796688627661924,-0.07401145793104882
