run_id,split,task_mode_true,model_id,completed,steps_completed,baseline_loss,terminal_loss,best_so_far_loss,terminal_relative_improvement,best_so_far_relative_improvement,elapsed_wall_seconds
oracle_family_iterative_fixed_indexing_holdout_topk_stress_seed9201_gpt_5_3_codex_spark_batch_strict,holdout,topk_stress,gpt-5.3-codex-spark,False,4,1.0124961023454777,0.3224205961801777,0.30390519676282546,0.6815586791561166,0.6998455637914853,34.082226581987925
oracle_family_iterative_fixed_indexing_pilot_topk_stress_seed9101_gpt_5_3_codex_spark_batch_strict,pilot,topk_stress,gpt-5.3-codex-spark,False,4,1.0129472755828852,0.2979028764210238,0.2954452917510801,0.7059048544756684,0.7083310268236117,37.54473199992208
