split,task_mode_true,model_id,step,mode,mean_mode_prob,mean_gain,median_gain,top1_rate,selected_rate,productive_rate,count
holdout,topk_stress,gpt-5.3-codex-spark,4,topk,0.24000000000000002,-0.009300127315806872,-0.009300127315806872,0.5,0.5,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,5,caching,0.18,-0.08121833842358434,-0.08121833842358434,0.0,0.0,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,5,indexing,0.295,0.17808395809380603,0.17808395809380603,0.5,0.5,0.5,2
holdout,topk_stress,gpt-5.3-codex-spark,5,layout,0.10500000000000001,0.019162060142758286,0.019162060142758286,0.0,0.0,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,5,micro,0.04,0.03104880901797441,0.03104880901797441,0.0,0.0,0.5,2
holdout,topk_stress,gpt-5.3-codex-spark,5,summaries,0.14,-2.6023922184136428,-2.6023922184136428,0.0,0.0,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,5,topk,0.24000000000000002,-0.06476607586752442,-0.06476607586752442,0.5,0.5,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,6,caching,0.2,0.009768960017327355,0.009768960017327355,0.0,0.0,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,6,indexing,0.26,0.15293825554025642,0.15293825554025642,0.5,0.5,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,6,layout,0.11,0.07926701783748305,0.07926701783748305,0.0,0.0,0.5,2
holdout,topk_stress,gpt-5.3-codex-spark,6,micro,0.045,0.015056993149373504,0.015056993149373504,0.0,0.0,0.5,2
holdout,topk_stress,gpt-5.3-codex-spark,6,summaries,0.14500000000000002,-0.8561720194532462,-0.8561720194532462,0.0,0.0,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,6,topk,0.24,0.006610888575284718,0.006610888575284718,0.5,0.5,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,7,caching,0.16,-0.022058738686549284,-0.022058738686549284,0.0,0.0,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,7,indexing,0.245,0.26663543340558277,0.26663543340558277,0.5,0.5,1.0,2
holdout,topk_stress,gpt-5.3-codex-spark,7,layout,0.155,0.25645730599881555,0.25645730599881555,0.0,0.0,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,7,micro,0.05,-0.013381942665687957,-0.013381942665687957,0.0,0.0,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,7,summaries,0.1,-0.5100487012409454,-0.5100487012409454,0.0,0.0,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,7,topk,0.29,-0.046912565450753424,-0.046912565450753424,0.5,0.5,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,8,caching,0.175,0.008292881744179859,0.008292881744179859,0.0,0.0,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,8,indexing,0.25,0.3061862640950389,0.3061862640950389,0.5,0.5,1.0,2
holdout,topk_stress,gpt-5.3-codex-spark,8,layout,0.12,-0.15556302590172516,-0.15556302590172516,0.0,0.0,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,8,micro,0.060000000000000005,0.0220927994207121,0.0220927994207121,0.0,0.0,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,8,summaries,0.105,-0.44350412653570986,-0.44350412653570986,0.0,0.0,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,8,topk,0.29,-0.12417616716787686,-0.12417616716787686,0.5,0.5,0.0,2
holdout,topk_stress,gpt-5.3-codex-spark,9,caching,0.18,0.01553373319222584,0.01553373319222584,0.0,0.0,0.0,1
holdout,topk_stress,gpt-5.3-codex-spark,9,indexing,0.22,0.39131025528170615,0.39131025528170615,0.0,0.0,1.0,1
holdout,topk_stress,gpt-5.3-codex-spark,9,layout,0.15,0.316198105093928,0.316198105093928,0.0,0.0,0.0,1
holdout,topk_stress,gpt-5.3-codex-spark,9,micro,0.05,0.026502191400999076,0.026502191400999076,0.0,0.0,0.0,1
holdout,topk_stress,gpt-5.3-codex-spark,9,summaries,0.1,-1.0,-1.0,0.0,0.0,0.0,1
holdout,topk_stress,gpt-5.3-codex-spark,9,topk,0.3,0.02065932268589088,0.02065932268589088,1.0,1.0,0.0,1
holdout,topk_stress,gpt-5.3-codex-spark,10,caching,0.16,-0.01837893592606199,-0.01837893592606199,0.0,0.0,0.0,1
holdout,topk_stress,gpt-5.3-codex-spark,10,indexing,0.22,-0.008038875950369118,-0.008038875950369118,0.0,0.0,0.0,1
holdout,topk_stress,gpt-5.3-codex-spark,10,layout,0.18,0.5689801706060719,0.5689801706060719,0.0,0.0,1.0,1
holdout,topk_stress,gpt-5.3-codex-spark,10,micro,0.04,-0.021713048185601158,-0.021713048185601158,0.0,0.0,0.0,1
holdout,topk_stress,gpt-5.3-codex-spark,10,summaries,0.1,-1.5867744911977406,-1.5867744911977406,0.0,0.0,0.0,1
holdout,topk_stress,gpt-5.3-codex-spark,10,topk,0.3,-0.001525136903965496,-0.001525136903965496,1.0,1.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,1,caching,0.17,0.6999305493615118,0.6999305493615118,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,1,indexing,0.22,0.7111680726908429,0.7111680726908429,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,1,layout,0.08,0.6033191305529726,0.6033191305529726,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,1,micro,0.07,0.012010101879168844,0.012010101879168844,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,1,summaries,0.12,0.52750753694694,0.52750753694694,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,1,topk,0.34,0.7657032626534621,0.7657032626534621,1.0,1.0,1.0,1
pilot,topk_stress,gpt-5.3-codex,2,caching,0.18,-7.790309366947912e-05,-7.790309366947912e-05,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,2,indexing,0.24,-0.020464248134332147,-0.020464248134332147,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,2,layout,0.09,-0.04085196806335703,-0.04085196806335703,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,2,micro,0.06,0.041960798406931316,0.041960798406931316,0.0,0.0,1.0,1
pilot,topk_stress,gpt-5.3-codex,2,summaries,0.13,-1.1494793154075578,-1.1494793154075578,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,2,topk,0.3,0.0009179384655841616,0.0009179384655841616,1.0,1.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,3,caching,0.16,-0.01795800232234185,-0.01795800232234185,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,3,indexing,0.12,-0.027293431479075536,-0.027293431479075536,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,3,layout,0.24,-0.0024324364112085217,-0.0024324364112085217,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,3,micro,0.09,0.04190324251229774,0.04190324251229774,0.0,0.0,1.0,1
