threshold,holdout_routing_trivial,pilot_routing_trivial,holdout_best_range_local_scans,holdout_best_topk_stress,pilot_router_holdout_objective,oracle_router_holdout_objective,single_best_model_holdout_objective,pilot_information_gain_nats,pilot_router_mismatch_nats,cost_ratio,aggregate_d_cross
0.0,True,True,gpt-5.3-codex-spark,gpt-5.3-codex-spark,3.9753420287572636,3.7678260024841483,3.7456555666682743,0.09024330458350388,0.14353741504412684,4.32981407848944,1.0
0.05,False,True,gpt-5.3-codex-spark,gpt-5.3-codex,8.872805829321761,4.516288566144965,10.653410845650411,0.09024330458350388,0.6175803714794362,4.32981407848944,4096.0
0.1,False,True,gpt-5.3-codex-spark,gpt-5.3-codex,8.89171317719153,4.516288566144965,10.653410845650411,0.06349151889486954,0.6212100837534339,4.32981407848944,4096.0
